gene,score.p,score.n,score.z,score.ppen,score.npen,ppv,npv,ppenpv,npenpv
ENSG00000099797,0.846153846153846,0.102564102564103,0.0512820512820513,1.9,22,0.000290942902401059,0.911302622569256,0.894338200960486,0.307361570325926
ENSG00000115042,0.82051282051282,0.128205128205128,0.0512820512820513,1.5,30.5,0.000570862583965215,0.887298061156136,0.901446589274978,0.0779171438012505
ENSG00000116151,0.82051282051282,0.128205128205128,0.0512820512820513,3.9,36.3,0.000570862583965215,0.887298061156136,0.853236023697041,0.020468139625755
ENSG00000130772,0.82051282051282,0.153846153846154,0.0256410256410257,1.2,34.4,0.000570862583965215,0.858979765563082,0.906543476604627,0.0329245923342816
ENSG00000161618,0.82051282051282,0.17948717948718,2.77555756156289e-17,3.3,24.5,0.000570862583965215,0.826188605852325,0.866558616117989,0.219844293100545
ENSG00000083838,0.794871794871795,0.0769230769230769,0.128205128205128,1.1,34.5,0.00108404830259523,0.931275322012069,0.908198412266753,0.032140638063657
ENSG00000099326,0.794871794871795,0.17948717948718,0.0256410256410257,5.2,34,0.00108404830259523,0.826188605852325,0.821403090958259,0.036219536406303
ENSG00000153885,0.794871794871795,0.153846153846154,0.0512820512820513,3.5,38,0.00108404830259523,0.858979765563082,0.862213408794889,0.0129619243814754
ENSG00000158006,0.794871794871795,0.102564102564103,0.102564102564103,2.9,22.8,0.00108404830259523,0.911302622569256,0.874963879013788,0.277748410440191
ENSG00000159792,0.794871794871795,0.102564102564103,0.102564102564103,1.9,19.6,0.00108404830259523,0.911302622569256,0.894338200960486,0.403328159982463
ENSG00000183077,0.794871794871795,0.128205128205128,0.076923076923077,2,36,0.00108404830259523,0.887298061156136,0.892504561344011,0.0221178924725732
ENSG00000185252,0.794871794871795,0.153846153846154,0.0512820512820513,3.3,28,0.00108404830259523,0.858979765563082,0.866558616117989,0.125103680932872
ENSG00000103254,0.769230769230769,0.153846153846154,0.0769230769230769,5.7,29.2,0.00199269197782681,0.858979765563082,0.808080678244456,0.100422747082792
ENSG00000105429,0.769230769230769,0.17948717948718,0.0512820512820512,3,42.3,0.00199269197782681,0.826188605852325,0.872898069980748,0.00356535248656198
ENSG00000105662,0.769230769230769,0.102564102564103,0.128205128205128,1.7,37.5,0.00199269197782681,0.911302622569256,0.897937417221355,0.0148722777397305
ENSG00000124444,0.769230769230769,0.153846153846154,0.0769230769230769,1.4,24.6,0.00199269197782681,0.858979765563082,0.903167685288146,0.216668467612658
ENSG00000130312,0.769230769230769,0.153846153846154,0.0769230769230769,3.3,21.4,0.00199269197782681,0.858979765563082,0.866558616117989,0.330442104463541
ENSG00000130517,0.769230769230769,0.153846153846154,0.0769230769230769,4.7,28.8,0.00199269197782681,0.858979765563082,0.834127618248913,0.108220687283035
ENSG00000136828,0.769230769230769,0.153846153846154,0.0769230769230769,4.8,36.3,0.00199269197782681,0.858979765563082,0.831630750160356,0.020468139625755
ENSG00000142082,0.769230769230769,0.102564102564103,0.128205128205128,1.1,20.2,0.00199269197782681,0.911302622569256,0.908198412266753,0.378511624861683
ENSG00000144040,0.769230769230769,0.128205128205128,0.102564102564103,5.2,25.4,0.00199269197782681,0.887298061156136,0.821403090958259,0.192233656226361
ENSG00000150455,0.769230769230769,0.128205128205128,0.102564102564103,1.2,22.4,0.00199269197782681,0.887298061156136,0.906543476604627,0.292380664580349
ENSG00000162076,0.769230769230769,0.153846153846154,0.0769230769230769,2.4,26,0.00199269197782681,0.858979765563082,0.884940824491953,0.175063003178348
ENSG00000162390,0.769230769230769,0.17948717948718,0.0512820512820512,3.8,55,0.00199269197782681,0.826188605852325,0.85551633079618,2.46301844967212e-05
ENSG00000173614,0.769230769230769,0.205128205128205,0.0256410256410256,2.3,30,0.00199269197782681,0.788918315507904,0.886866322669572,0.0860720353558516
ENSG00000177042,0.769230769230769,0.153846153846154,0.0769230769230769,3.1,21.8,0.00199269197782681,0.858979765563082,0.870808629160541,0.314976535904257
ENSG00000184436,0.769230769230769,0.17948717948718,0.0512820512820512,2.6,21.6,0.00199269197782681,0.826188605852325,0.881020175227248,0.322670974036223
ENSG00000186501,0.769230769230769,0.17948717948718,0.0512820512820512,2.5,17.4,0.00199269197782681,0.826188605852325,0.882992136354905,0.496931844239473
ENSG00000197150,0.769230769230769,0.128205128205128,0.102564102564103,1.3,23.9,0.00199269197782681,0.887298061156136,0.904866608141429,0.23945123420542
ENSG00000198551,0.769230769230769,0.17948717948718,0.0512820512820512,4.8,32.9,0.00199269197782681,0.826188605852325,0.831630750160356,0.0466908092283499
ENSG00000205643,0.769230769230769,0.17948717948718,0.0512820512820512,4.4,16.2,0.00199269197782681,0.826188605852325,0.841473821336124,0.548395962653824
ENSG00000010322,0.743589743589744,0.17948717948718,0.0769230769230769,4.6,16.8,0.00354647602847347,0.826188605852325,0.836600426574942,0.52271126536543
ENSG00000011009,0.743589743589744,0.102564102564103,0.153846153846154,2.3,19.5,0.00354647602847347,0.911302622569256,0.886866322669572,0.407505374855178
ENSG00000100151,0.743589743589744,0.153846153846154,0.102564102564103,2.1,31.6,0.00354647602847347,0.858979765563082,0.890648099202277,0.0620551723827392
ENSG00000100413,0.743589743589744,0.230769230769231,0.0256410256410256,4,24.6,0.00354647602847347,0.747338255434937,0.85093169593322,0.216668467612658
ENSG00000103051,0.743589743589744,0.128205128205128,0.128205128205128,2.8,16.3,0.00354647602847347,0.887298061156136,0.87700612028315,0.54412629515056
ENSG00000132881,0.743589743589744,0.0769230769230769,0.179487179487179,0.9,26.2,0.00354647602847347,0.931275322012069,0.911442985202953,0.169562641865228
ENSG00000146950,0.743589743589744,0.17948717948718,0.0769230769230769,5.6,32.4,0.00354647602847347,0.826188605852325,0.810792723615111,0.0521934574225504
ENSG00000161558,0.743589743589744,0.128205128205128,0.128205128205128,2.7,23.7,0.00354647602847347,0.887298061156136,0.879024861745862,0.246193003591673
ENSG00000172831,0.743589743589744,0.205128205128205,0.0512820512820513,4.9,28.6,0.00354647602847347,0.788918315507904,0.829109839108336,0.112279159741444
ENSG00000172992,0.743589743589744,0.17948717948718,0.0769230769230769,3.7,21.2,0.00354647602847347,0.826188605852325,0.85777264306585,0.338287047648004
ENSG00000179943,0.743589743589744,0.205128205128205,0.0512820512820513,3.1,24.9,0.00354647602847347,0.788918315507904,0.870808629160541,0.207301722929921
ENSG00000184828,0.743589743589744,0.0256410256410256,0.230769230769231,0.6,46.7,0.00354647602847347,0.960662807504617,0.916148542338893,0.000776001818300842
ENSG00000189298,0.743589743589744,0.153846153846154,0.102564102564103,3.2,28.2,0.00354647602847347,0.858979765563082,0.868695496527631,0.120719828097683
ENSG00000196502,0.743589743589744,0.153846153846154,0.102564102564103,1.9,34.9,0.00354647602847347,0.858979765563082,0.894338200960486,0.0291573872772208
ENSG00000197162,0.743589743589744,0.0769230769230769,0.179487179487179,1.3,39.7,0.00354647602847347,0.931275322012069,0.904866608141429,0.00796475814773978
ENSG00000100092,0.717948717948718,0.128205128205128,0.153846153846154,4.9,34.6,0.00611253005771029,0.887298061156136,0.829109839108336,0.031372157991602
ENSG00000103199,0.717948717948718,0.205128205128205,0.0769230769230769,4.1,30,0.00611253005771029,0.788918315507904,0.848603326203388,0.0860720353558516
ENSG00000105671,0.717948717948718,0.256410256410256,0.0256410256410257,5,16.4,0.00611253005771029,0.701805515134837,0.826564906862,0.539851525602701
ENSG00000105676,0.717948717948718,0.256410256410256,0.0256410256410257,4.8,29.1,0.00611253005771029,0.701805515134837,0.831630750160356,0.102332677216901
ENSG00000108469,0.717948717948718,0.128205128205128,0.153846153846154,1.4,21.3,0.00611253005771029,0.887298061156136,0.903167685288146,0.33435553322805
ENSG00000115286,0.717948717948718,0.205128205128205,0.0769230769230769,4.6,23.2,0.00611253005771029,0.788918315507904,0.836600426574942,0.263483213639584
ENSG00000123815,0.717948717948718,0.17948717948718,0.102564102564103,3.3,25.5,0.00611253005771029,0.826188605852325,0.866558616117989,0.189302464654339
ENSG00000125967,0.717948717948718,0.205128205128205,0.0769230769230769,5.2,36.2,0.00611253005771029,0.788918315507904,0.821403090958259,0.0210060749043189
ENSG00000130590,0.717948717948718,0.0769230769230769,0.205128205128205,2.3,38.3,0.00611253005771029,0.931275322012069,0.886866322669572,0.0119206902734424
ENSG00000132016,0.717948717948718,0.128205128205128,0.153846153846154,3.9,34.1,0.00611253005771029,0.887298061156136,0.853236023697041,0.0353714912202627
ENSG00000132254,0.717948717948718,0.230769230769231,0.0512820512820513,4.3,18.6,0.00611253005771029,0.747338255434937,0.843874398632021,0.445518806407083
ENSG00000148814,0.717948717948718,0.17948717948718,0.102564102564103,3,31.7,0.00611253005771029,0.826188605852325,0.872898069980748,0.0607482588974088
ENSG00000149499,0.717948717948718,0.256410256410256,0.0256410256410257,3.8,23.5,0.00611253005771029,0.701805515134837,0.85551633079618,0.253035251943585
ENSG00000153896,0.717948717948718,0.17948717948718,0.102564102564103,3.8,14,0.00611253005771029,0.826188605852325,0.85551633079618,0.640075579593868
ENSG00000159788,0.717948717948718,0.205128205128205,0.0769230769230769,4.5,23.4,0.00611253005771029,0.788918315507904,0.839049163266811,0.256493520779568
ENSG00000160392,0.717948717948718,0.205128205128205,0.0769230769230769,4.8,32.5,0.00611253005771029,0.788918315507904,0.831630750160356,0.051053563196825
ENSG00000161671,0.717948717948718,0.282051282051282,0,5.7,35.4,0.00611253005771029,0.652863842739778,0.808080678244456,0.0257554170677996
ENSG00000163517,0.717948717948718,0.153846153846154,0.128205128205128,4,35.9,0.00611253005771029,0.858979765563082,0.85093169593322,0.0226921737199806
ENSG00000169660,0.717948717948718,0.17948717948718,0.102564102564103,4.3,22.7,0.00611253005771029,0.826188605852325,0.843874398632021,0.281372750846327
ENSG00000170906,0.717948717948718,0.282051282051282,0,5.6,28.5,0.00611253005771029,0.652863842739778,0.810792723615111,0.114348696790832
ENSG00000171813,0.717948717948718,0.205128205128205,0.0769230769230769,5.4,34.3,0.00611253005771029,0.788918315507904,0.816145577524373,0.0337242395487709
ENSG00000213339,0.717948717948718,0.230769230769231,0.0512820512820513,4.7,32.5,0.00611253005771029,0.747338255434937,0.834127618248913,0.051053563196825
ENSG00000251247,0.717948717948718,0.230769230769231,0.0512820512820513,4,24.7,0.00611253005771029,0.747338255434937,0.85093169593322,0.213519339929263
